hhid,choice,PPkStk,PBBStk,PFlStk,PHseStk,PGenStk,PImpStk,PSSTub,PPkTub,PFlTub,PHseTub
2143503,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2143800,4,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2143925,9,0.19,0.66,1.09,0.57,0.36,0.93,0.85,1.07,1.19,0.33
2143925,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2143925,9,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2143925,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2143925,9,0.25,0.61,0.99,0.45,0.33,0.74,0.65,1.09,1.19,0.59
2143925,9,0.39,0.58,0.99,0.29,0.33,0.69,0.63,1.09,1.19,0.56
2144048,2,0.25,0.61,0.99,0.45,0.33,0.74,0.85,1.09,1.19,0.59
2144048,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144048,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144048,1,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2144220,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144220,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144220,1,0.58,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144220,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144220,1,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2144220,1,0.58,0.58,0.99,0.34,0.33,0.76,0.81,1.07,1.16,0.59
2144220,1,0.58,0.29,0.99,0.29,0.33,0.7,0.89,1.07,1.2,0.62
2144220,1,0.58,0.25,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2144220,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
2144220,1,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144220,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144220,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144253,5,0.62,0.5,1.09,0.57,0.34,0.83,0.85,1.09,1.19,0.59
2144253,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144253,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144253,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144253,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144253,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2144253,2,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144253,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2144253,7,0.39,0.19,0.99,0.29,0.34,0.69,0.56,1.07,1.19,0.56
2144428,8,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144428,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144428,8,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144428,8,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144428,8,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144428,8,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.55
2144428,8,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2144428,8,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144444,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144444,1,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2144444,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2144444,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144444,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144444,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144451,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144451,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144451,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144451,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144451,2,0.58,0.25,0.99,0.29,0.33,0.78,0.85,1.07,1.19,0.58
2144451,4,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2144451,1,0.29,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2144451,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2144451,7,0.58,0.58,0.99,0.29,0.34,0.69,0.5,1.07,1.19,0.56
2144451,1,0.19,0.51,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144451,1,0.29,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2144451,1,0.19,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2144576,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2144576,9,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2144576,9,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.71
2144576,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
2144576,3,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144576,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144576,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144576,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144576,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144576,3,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144576,3,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2144576,9,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
2144576,3,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
2144576,9,0.58,0.45,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2144584,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144584,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144584,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144584,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.08,1.19,0.56
2144741,4,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144741,4,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144741,4,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144741,5,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144741,5,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2144741,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2144741,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144741,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,5,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144741,5,0.5,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2144741,5,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
2144741,5,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2144741,5,0.58,0.45,0.99,0.29,0.33,0.78,0.65,1.07,1.19,0.58
2144766,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2144766,8,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2144766,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,8,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.18,0.59
2144766,8,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2144766,1,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144766,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2144766,8,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2144766,8,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2144766,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144766,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2144766,3,0.25,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2144766,8,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2144766,8,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
2144766,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2144766,8,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.59
2145078,8,0.67,0.69,1.08,0.54,0.49,0.75,0.75,0.98,1.17,0.59
2145078,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2145243,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145243,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145243,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145243,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145243,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145243,4,0.29,0.5,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145243,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145243,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2145292,1,0.62,0.61,1.09,0.57,0.34,0.83,0.85,1.09,1.19,0.59
2145292,8,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145292,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2145292,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145292,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2145458,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.5
2145458,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.58
2145458,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2145458,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2145458,1,0.63,0.66,0.99,0.57,0.36,0.89,0.85,1.09,1.19,0.59
2145458,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2145458,8,0.62,0.61,0.99,0.57,0.36,0.71,0.85,1.09,1.19,0.59
2145458,2,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145458,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145458,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145458,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145649,1,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.5
2145649,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
2145649,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.5
2145649,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2145649,1,0.63,0.66,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2145649,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2145649,4,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2145649,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145649,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2145649,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145649,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145649,3,0.58,0.45,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2145649,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145649,1,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2145649,2,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2145649,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2145649,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2145649,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2145672,7,0.66,0.59,1.08,0.57,0.36,0.93,0.75,1.09,1.19,0.33
2145672,8,0.63,0.59,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2145672,7,0.62,0.5,1.13,0.57,0.36,0.93,0.85,1.16,1.19,0.59
2145672,7,0.62,0.5,1.09,0.57,0.36,1.23,0.85,1.24,1.34,0.71
2145672,7,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145672,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2145672,7,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145672,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2145672,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2145672,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2145672,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145672,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145672,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145672,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2145672,4,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
2145672,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2145672,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145672,3,0.58,0.19,0.99,0.29,0.34,0.69,0.63,1.07,1.19,0.56
2145748,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145748,4,0.5,0.58,0.99,0.19,0.33,0.69,0.85,1.07,1.19,0.59
2145748,4,0.58,0.45,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145748,7,0.58,0.25,0.99,0.29,0.33,0.72,0.5,1.07,1.19,0.59
2145748,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145748,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2145771,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2145771,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2145771,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145771,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2145979,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2145979,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145979,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2145987,1,0.29,0.28,0.95,0.58,0.36,0.63,0.79,1.09,1.19,0.59
2145987,4,0.62,0.61,1.04,0.29,0.36,0.74,0.85,1.09,1.19,0.59
2145987,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2145987,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2145987,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2145987,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146035,4,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.58
2146035,5,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.58
2146035,5,0.63,0.67,0.99,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2146035,4,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2146035,5,0.63,0.67,1.09,0.57,0.33,0.75,0.85,0.98,1.17,0.59
2146035,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146035,5,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.61
2146035,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
2146035,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146035,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146035,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146035,4,0.5,0.5,0.99,0.19,0.34,0.72,0.85,1.08,1.19,0.74
2146035,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2146035,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2146035,4,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146035,1,0.19,0.47,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2146050,3,0.63,0.59,0.99,0.57,0.49,0.79,0.85,0.98,1.26,1.05
2146050,9,0.63,0.67,1.09,0.57,0.33,0.88,0.85,0.98,1.17,0.59
2146050,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146050,9,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
2146050,9,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146118,1,0.63,0.67,1.09,0.57,0.36,0.91,0.85,1.09,1.19,0.55
2146118,1,0.63,0.67,0.99,0.57,0.36,1.03,0.85,1.09,1.19,0.37
2146118,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2146118,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146118,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2146118,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2146118,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2146118,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2146118,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146118,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146118,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146118,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2146118,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2146118,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2146118,1,0.29,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,6,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146225,7,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2146225,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146225,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146225,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146225,7,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146381,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.59
2146381,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2146381,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146381,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146381,1,0.63,0.65,1.09,0.56,0.36,0.93,0.85,1.09,1.19,0.6
2146381,1,0.63,0.67,0.99,0.57,0.36,0.87,0.85,1.09,1.15,0.59
2146381,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146381,1,0.62,0.5,0.99,0.57,0.36,0.6,0.85,1.09,1.24,0.47
2146381,1,0.62,0.5,0.99,0.57,0.35,0.75,0.85,1.09,1.19,0.66
2146381,9,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
2146381,3,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146381,1,0.5,0.6,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
2146381,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146381,1,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2146381,1,0.58,0.58,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2146381,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146621,2,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146621,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2146621,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2146621,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2146621,4,0.5,0.39,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146621,2,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146621,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2146621,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146688,1,0.63,0.59,1.09,0.57,0.39,0.94,0.85,0.99,1.42,0.59
2146688,1,0.58,0.59,1.1,0.57,0.45,0.93,0.85,0.98,1.18,0.56
2146688,1,0.63,0.61,0.99,0.57,0.45,1,0.85,0.99,1.21,0.66
2146688,1,0.66,0.59,0.99,0.57,0.33,0.93,0.85,1.08,1.19,0.59
2146688,1,0.66,0.59,0.99,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2146688,1,0.66,0.59,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146688,1,0.63,0.67,1.1,0.57,0.36,0.93,0.85,1.08,1.18,0.33
2146688,1,0.63,0.72,0.99,0.57,0.36,0.42,0.85,1.09,1.19,0.52
2146688,1,0.62,0.29,1.1,0.58,0.33,0.95,0.85,1.09,1.19,0.6
2146688,1,0.62,0.81,1.16,0.57,0.33,0.95,0.85,1.09,1.32,0.61
2146688,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146688,1,0.62,0.61,0.99,0.47,0.33,0.75,0.85,1.09,1.19,0.59
2146688,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146688,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146688,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146688,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146688,1,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2146688,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2146688,1,0.39,0.58,1,0.29,0.33,0.69,0.79,1.09,1.2,0.56
2147066,7,0.63,0.67,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2147066,10,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2147066,1,0.63,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2147066,10,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2147066,10,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2147066,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
2147066,4,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2147066,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2147066,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2147066,1,0.58,0.58,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
2147066,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2147066,1,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
